Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2021-06-14,251.86936950683594,251.9275154393582,248.87470610316913,249.9407641590007,19150500
2021-06-15,250.38653564453125,251.966235670972,249.72752875489684,251.75302408011953,18038900
2021-06-16,249.4368133544922,252.53803808161632,246.5681575606938,251.39446201803466,27220000
2021-06-17,252.8481903076172,253.67196382257416,248.10911914224442,248.16726507734677,27565500
2021-06-18,251.42355346679688,254.2049757817465,250.76454649110775,251.61739296588433,37202200
2021-06-21,254.52481079101562,255.3873285471839,249.96017742223518,251.80153438075388,26696100
2021-06-22,257.3159484863281,257.587306057869,254.3019126543764,254.61204404349655,24694100
2021-06-23,257.08331298828125,258.5951664101783,256.26924034385627,257.7810937657533,19518700
2021-06-24,258.45947265625,259.58367653357374,257.2771228521467,257.94583058586295,21446900
2021-06-25,256.84100341796875,259.0021923210898,256.5890475893359,258.0136819724109,25611100
2021-06-28,260.4268493652344,260.60128716387084,257.7035730643105,257.9749306096631,19590000
2021-06-29,263.0241394042969,263.26642398915266,259.7097028458924,260.57222058858645,19937800
2021-06-30,262.5395812988281,262.98537667253856,261.27971323478516,262.3360705201841,21656500
2021-07-01,263.21795654296875,263.45054026043147,261.27968002877276,261.28935129983205,16725300
2021-07-02,269.0812072753906,269.4204115504062,264.0901516096608,264.400282922575,26458000
2021-07-06,269.0909729003906,270.74819129061393,265.8346524823873,269.4495493778783,31565600
2021-07-07,271.2908020019531,272.02735636997517,268.5965994579856,270.77716002839713,23260000
2021-07-08,268.8583984375,270.12796742500313,266.3870776755661,268.3544275213407,24618600
2021-07-09,269.3623352050781,269.4689262350666,266.8231972731775,267.21084672657895,23916700
2021-07-12,268.7613830566406,271.1357536391102,268.0442007562918,270.54459359872203,18931700
2021-07-13,272.3084716796875,274.12075544543404,268.82926896816707,268.95523209497554,26120100
2021-07-14,273.791259765625,274.90576285138275,271.8917274782308,273.6361940946692,23113700
2021-07-15,272.35693359375,273.7912689162148,271.19395581058893,273.2969989220083,22604200
2021-07-16,272.0856018066406,275.33222131414186,270.8354050077777,273.3648715740466,26186800
2021-07-19,268.4610595703125,271.71735066385236,265.98006742977947,270.32178888783267,32935600
2021-07-20,270.69970703125,272.298779251892,267.7341463091132,269.44951038932874,26259700
2021-07-21,272.7154846191406,272.8317764714701,268.73234079810254,270.29263910977414,24364300
2021-07-22,277.3092346191406,277.58059214764467,274.6731773812075,275.0801988860873,23384100
2021-07-23,280.7303466796875,281.0404485048462,277.6581647923858,278.5013105083251,22768100
2021-07-26,280.12945556640625,280.74971836728116,277.7938579417119,280.0810104744821,23176100
2021-07-27,277.6968994140625,280.64305857964337,274.217696432941,280.4976937484065,33604100
2021-07-28,277.3867492675781,281.19545546676426,275.0704946690018,280.0712515550925,33566900
2021-07-29,277.6581726074219,279.712741438748,277.2511214352917,277.40618714011464,18168300
2021-07-30,276.1171875,277.8131794690923,275.14804923194725,276.3691729139346,20944800
2021-08-02,276.02996826171875,277.91977013661995,274.9832823711018,277.52241989812205,16267400
2021-08-03,278.259033203125,278.365653814384,275.23532590418637,276.6115155470413,17879000
2021-08-04,277.66778564453125,278.71444185138466,275.86517327482574,277.38672729493874,16191300
2021-08-05,280.58489990234375,280.69152049091053,277.27046359767604,278.02639026152593,13900200
2021-08-06,280.5267639160156,280.56553772921,278.7435529938738,279.60610027686425,16589300
2021-08-09,279.431640625,282.5522672188977,278.92769934256637,280.80783006175807,16117600
2021-08-10,277.6000671386719,280.3233442797014,276.39834472078365,279.88722007281575,18616600
2021-08-11,278.09429931640625,279.75151783986774,277.03791234406856,278.3462552102789,13955900
2021-08-12,280.865966796875,281.0210324731041,277.50305573152406,277.784114118174,14561300
2021-08-13,283.8121337890625,283.86057886978705,280.3716753608308,280.54614271809214,18249000
2021-08-16,285.5080871582031,285.72129872098003,281.0694181446876,284.141598902553,22507600
2021-08-17,284.0350036621094,284.3742079389231,282.09672730974523,283.3663255302338,20075300
2021-08-18,282.29705810546875,286.26841947243463,281.85037959056706,283.56905770283316,21813000
2021-08-19,288.1617736816406,288.84148108685145,280.2676202301463,280.3161580595009,29850500
2021-08-20,295.53155517578125,296.96863616381444,289.4143082325147,291.0261609315284,40817600
2021-08-23,295.8131408691406,296.54138593756903,293.09437113328835,294.4537560012145,22830200
2021-08-24,293.842041015625,296.7841500631077,293.2400298015823,296.1724194319452,18175800
2021-08-25,293.24981689453125,295.75496760292793,291.70594046702064,295.4733711327904,20006100
2021-08-26,290.4145202636719,293.65763586776285,290.27859654604237,292.25940248209304,17666100
2021-08-27,291.0262145996094,292.1428513577284,288.2200287600035,290.31737857564724,22605700
2021-08-30,294.783935546875,295.3956662396167,292.32732299018244,292.38558023402715,16348100
2021-08-31,293.1236267089844,295.6676258420438,292.75464430665414,295.58995937268077,26285300
2021-09-01,293.07501220703125,296.3375664119576,292.74487790855,294.08485394098176,18983800
2021-09-02,292.41473388671875,294.5606215716799,291.47286885410915,293.4342950060203,16285600
2021-09-03,292.405029296875,293.8226716672976,291.55055018077155,292.2593565497962,14747900
2021-09-07,291.4728698730469,292.3564776599139,289.5503213901356,292.27881120532527,17180400
2021-09-08,291.5020446777344,291.89043627695685,288.8415311090617,291.08452444937967,15046800
2021-09-09,288.6278991699219,293.3760729458299,288.38515072654934,292.0943540530522,19927000
2021-09-10,287.132568359375,291.22047359352,286.8121534435566,289.7639828932236,19633400
2021-09-13,288.3753662109375,289.88042399953457,285.54977141202284,288.91912023075906,23652900
2021-09-14,291.0942077636719,292.64780360023934,289.4532260505468,290.87086854644076,21853400
2021-09-15,295.9783020019531,296.4637988441718,293.06532094864116,294.46355422482094,28356300
2021-09-16,296.3666687011719,296.4540545695595,292.0360455287363,294.94902633781703,19550800
2021-09-17,291.1718444824219,295.66754956676783,290.84171021613025,295.3471347187819,41372500
2021-09-20,285.7634582519531,290.05526380757544,281.1221091582763,287.7345744445477,38278700
2021-09-21,286.2489013671875,288.90944398064477,285.5400950040545,287.1130998945458,22364100
2021-09-22,289.9193115234375,291.51175555567767,285.9673893358731,288.12299672562585,26626300
2021-09-23,290.870849609375,292.17197751848266,288.8997337245694,290.1814524287198,18604600
2021-09-24,290.66693115234375,291.1038604794902,288.3171136743252,289.5794230949498,14999000
2021-09-27,285.63726806640625,287.87054202290034,284.44293498761084,287.5501270971836,23571700
2021-09-28,275.2961120605469,282.3455355207805,274.5484576093365,281.3939510654787,43186200
2021-09-29,275.76220703125,278.45184887583616,274.80093276374777,276.8303060131279,26353700
2021-09-30,273.7425537109375,279.4811003337077,273.45123782495057,277.42259845518674,32343600
2021-10-01,280.71435546875,281.5688348816616,273.1308951277352,273.9368070639592,30086300
2021-10-04,274.8979797363281,279.40340419607827,272.1209523056505,279.0635505147171,31350700
2021-10-05,280.38409423828125,281.97650817908067,275.8106934903123,275.8106934903123,24993000
2021-10-06,284.60791015625,285.11284577573076,277.22838275407764,277.4905403494736,28002600
2021-10-07,286.2975158691406,288.0356029954327,285.3944987847211,286.617930771478,20430500
2021-10-08,286.2975158691406,288.0356029954327,285.2391362273407,287.62777257826184,17685700
2021-10-11,285.6954650878906,289.3269717647659,284.2583838545495,284.42346580912283,19298600
2021-10-12,284.3846435546875,286.87038509068907,283.870018071821,286.7732797928626,17974100
2021-10-13,287.715087890625,288.65695279146564,284.97687904912493,286.3557028874454,23416300
2021-10-14,293.9683837890625,294.4732899160227,289.19108107866924,290.5310573132569,27262900
2021-10-15,295.385986328125,295.61904496704665,291.8030171906076,293.5702328432472,25384800
2021-10-18,298.3765869140625,299.26988429802725,293.9100110971329,294.76449007822515,22729300
2021-10-19,299.2893981933594,300.3283389295829,298.308685076048,299.40591269593574,17682100
2021-10-20,298.4931335449219,300.7167170922215,297.23082413872754,300.2409100982718,16537100
2021-10-21,301.74591064453125,301.99834877197804,297.4735160893863,298.26004798477544,16918100
2021-10-22,300.1924133300781,302.06642404358996,298.87184650031855,301.39643602561927,17449300
2021-10-25,299.1922607421875,300.425411938426,297.5706884026041,300.38656389761695,17554500
2021-10-26,301.1147766113281,303.33835999791415,299.648596593139,301.9789750399638,28107300
2021-10-27,313.7960205078125,316.64102469624345,306.83398322982805,306.83398322982805,52588700
2021-10-28,314.9417419433594,315.4466478865551,312.03845128096805,314.9223031089949,26297900
2021-10-29,322.0008850097656,322.36986730991435,314.504813415939,314.728152606127,34766000
2021-11-01,319.81622314453125,321.87472525922004,316.90324174471607,321.74849132404734,27073200
2021-11-02,323.4670715332031,323.7777965670248,320.427857116945,320.72886273334404,26487100
2021-11-03,324.3118591308594,325.18574743557576,321.05902467717414,324.2147538453636,21500100
2021-11-04,326.68109130859375,326.77819659570866,319.9521127279951,323.2340758588148,23992200
2021-11-05,326.3121032714844,328.96292643810557,324.7196891937592,328.6910494183782,22570100
2021-11-08,327.21514892578125,327.85600830691146,324.73912690846595,327.51615459432156,20897000
2021-11-09,326.2052917480469,328.89493318728245,324.8264678824452,327.3316181784163,21307400
2021-11-10,321.20465087890625,324.92357272775905,320.3502014556965,324.86531548600317,25500900
2021-11-11,322.7874450683594,324.0885731369405,320.9231536632554,321.64167955559986,16849800
2021-11-12,326.9530029296875,327.44821920371356,324.10799847365354,324.234232397023,23831000
2021-11-15,326.32183837890625,328.07933448956584,324.34100306430065,327.7492002091939,16723000
2021-11-16,329.6620178222656,330.78837385576276,325.7780437615321,325.9430960649858,20886800
2021-11-17,329.8857421875,332.872153072299,328.79624458842125,329.7106507204873,19053400
2021-11-18,331.97723388671875,333.12512514075434,327.94024399966935,328.97137790759274,22463500
2021-11-19,333.76715087890625,335.70298365826625,332.8819561693576,333.30997740895356,21963400
2021-11-22,330.576416015625,340.14849893917426,330.3040416031067,335.2359926275546,31031100
2021-11-23,328.48504638671875,330.2068687050055,324.4772377615812,327.8721963877755,30427600
2021-11-24,328.708740234375,328.9519327535902,324.8176599269324,327.12312025923825,21661300
2021-11-26,320.7027893066406,328.72814137700954,319.1852705628066,325.24563802553985,24217200
2021-11-29,327.4635925292969,329.7982347536724,325.6250428524022,325.8196087405112,28563500
2021-11-30,321.5880432128906,328.58226215914226,320.0316052151952,326.1892561785547,42885600
2021-12-01,321.0919189453125,330.04141511002234,320.4207349352154,326.00442541649005,33337600
2021-12-02,320.5179443359375,324.40902392968104,318.8739608326543,321.30588557874404,30766000
2021-12-03,314.2144775390625,323.64062212414194,309.3700717841347,322.9499339831109,41779300
2021-12-06,317.307861328125,318.5335610767089,310.53739017038447,315.12886594094084,30032600
2021-12-07,325.8001708984375,326.65618363904804,321.1114119500236,322.6094861976196,31021900
2021-12-08,325.8488464355469,326.364413472048,321.792381498101,326.17958475268046,24761000
2021-12-09,324.0296936035156,327.3273684732717,323.0763683143852,325.30401993120887,22214200
2021-12-10,333.212646484375,333.6601123753168,325.6736789307053,325.85850760694785,38095700
2021-12-13,330.1581726074219,334.4286476814138,329.8468790444135,331.4033171728672,28899400
2021-12-14,319.3993225097656,325.5277917874379,315.2844944098965,324.14644522036787,44438700
2021-12-15,325.53753662109375,326.06284083347805,315.663925176168,319.6619963887744,35381100
2021-12-16,316.0530090332031,327.59007820230164,314.2241964404909,326.56865175470983,35034800
2021-12-17,314.98297119140625,316.07249872552893,308.6113384116797,312.14249890128,47750300
2021-12-20,311.1988830566406,314.0101731797365,308.9226046084139,311.3350554322163,28326500
2021-12-21,318.3778991699219,318.80592034156524,311.0918317389369,314.48681919977093,24740600
2021-12-22,324.1270446777344,324.52585433819615,316.8798947647335,319.3604469166515,24831500
2021-12-23,325.576416015625,327.2301370037353,323.66979499703837,323.6892397112023,19617800
2021-12-27,333.12506103515625,333.1542429444219,326.29619740117903,326.3253793104447,19947000
2021-12-28,331.9577941894531,334.44808325225506,331.0531251278716,333.80605142857513,15661500
2021-12-29,332.6387634277344,334.9247495224456,330.4305561960451,332.00643908331915,15042000
2021-12-30,330.0802917480469,333.7865427163204,329.59390679487103,332.59976224310805,15994500
2021-12-31,327.1619873046875,330.1191864933447,326.70478425386625,329.29235580887786,18000800
2022-01-03,325.634765625,328.79626820388347,320.80009741690554,326.21843357688016,28865100
2022-01-04,320.05108642578125,326.0725354624278,317.2397667073394,325.712585604074,32674300
2022-01-05,307.7649841308594,317.19112801347296,307.37588205960316,316.9868249346307,40054300
2022-01-06,305.33306884765625,310.02182762578025,303.00813417247446,304.6229360221158,39646100
2022-01-07,305.48876953125,307.88177597062446,301.64631527088216,305.5957600063521,32720000
2022-01-10,305.71240234375,306.1501606970923,296.3932792591058,301.0625631573698,44289500
2022-01-11,306.4031066894531,307.9886968599788,301.45171092918275,304.84666874501306,29386800
2022-01-12,309.6034851074219,314.60353696148184,308.44588647775686,310.96538680343946,34372200
2022-01-13,296.5003356933594,312.14249663836586,295.72213143264617,311.7436573066087,45366000
2022-01-14,301.7532958984375,302.3564086085924,295.4789168995165,295.96530194791075,39846400
2022-01-18,294.4088439941406,301.3641437796384,293.5236197033921,295.7901905004896,42333200
2022-01-19,295.0702819824219,305.36220419346677,294.45746187949703,297.94970227322705,45933900
2022-01-20,293.387451171875,303.1637782382463,292.9399852639337,300.6540445871307,35380700
2022-01-21,287.9691467285156,295.82911648964756,287.56057020283265,294.4477994991637,57984400
2022-01-24,288.2998352050781,289.019675493024,268.5331420193464,284.2434009991435,85731500
2022-01-25,280.6343688964844,286.9573730199383,277.40479550599815,283.58186040041585,72848600
2022-01-26,288.6305847167969,300.09955158053,285.05079816308023,299.6034293699441,90428900
2022-01-27,291.6753845214844,298.93224118758064,289.8173900598136,294.4186033404908,53481300
2022-01-28,299.8661804199219,300.08019107213113,286.432225030598,292.054836144175,49743700
2022-01-31,302.5120544433594,303.8739266373001,298.0275688741196,300.53733234049855,46444500
2022-02-01,300.3525085449219,302.17158390005085,296.82134829715966,301.9575732884717,40950400
2022-02-02,304.92449951171875,306.53930139921533,300.4692256286445,301.1988031851684,36636000
2022-02-03,293.0469970703125,302.7552535027513,291.79211531003233,301.06261331619567,43730000
2022-02-04,297.6092834472656,300.3913916526521,291.8018448276198,292.0353001493062,35096500
2022-02-07,292.75518798828125,299.45755887264727,291.733761520673,297.8330493495718,28533300
2022-02-08,296.266845703125,297.2396157585428,291.7823899972102,293.0469791946189,32421200
2022-02-09,302.7357482910156,303.436143889823,299.0197893926343,301.4322400322935,31284700
2022-02-10,294.1462097167969,300.7026702927466,292.5119631728677,295.76101154707897,45386200
2022-02-11,287.00604248046875,296.00416414551785,286.2083640297064,294.93411130749297,39175600
2022-02-14,286.9671936035156,288.6792785633671,283.4165885013323,285.7706756345391,36359500
2022-02-15,292.2882995605469,292.6093007043998,288.93223007820416,291.8408335250993,27058300
2022-02-16,291.947021484375,293.2824672069494,286.2737867487392,290.8455137721883,29982100
2022-02-17,283.3982849121094,289.3151870255934,282.6866835855366,288.88628071203937,32461600
2022-02-18,280.6688537597656,286.4493014013889,279.08971235663495,285.65973069982357,34264000
2022-02-22,280.46417236328125,284.1878453372253,277.325374318162,277.81276513418686,41736100
2022-02-23,273.2020263671875,284.34380258389615,273.0363301552388,282.86211552379876,37811200
2022-02-24,287.160888671875,287.7165212860402,264.6726715319733,265.63772547972644,56989700
2022-02-25,289.8122863769531,290.12422359753356,284.2950194983155,287.69702717357785,32546700
2022-02-28,291.2549743652344,291.59615384176226,285.6109811188131,286.8879425112131,34627500
2022-03-01,287.5118103027344,292.40520263800084,284.7824043016217,288.9252256042664,31217800
2022-03-02,292.6197204589844,293.86743984317275,286.29339675493287,287.911508196259,31873000
2022-03-03,288.45733642578125,295.4855022692935,286.63447014714023,295.25156424335825,27314500
2022-03-04,282.5500793457031,288.20382845448023,279.92794514669146,286.86838289929244,32356500
2022-03-07,271.8763427734375,282.38448735317786,271.5059210014731,281.2537371143296,43157200
2022-03-08,268.8934631347656,276.79892624479913,263.1909858256169,270.7942690725029,48159500
2022-03-09,281.22442626953125,282.29669173003094,273.699112875797,276.29203489919934,35204500
2022-03-10,278.3878479003906,279.3723867449448,273.50418301542686,275.88265227991445,30628000
2022-03-11,273.007080078125,282.20902043254233,272.38320559743175,280.69809115784795,27209300
2022-03-14,269.46856689453125,278.20259972430927,268.86420719899286,273.27020832450415,30660700
2022-03-15,279.90850830078125,280.5616250101141,271.70086453830385,273.2800058454423,34245100
2022-03-16,286.9659118652344,287.14136537848043,276.05810557225556,281.8190374929418,37826300
2022-03-17,287.7749938964844,288.155143210263,282.0725162060414,285.8936727522642,30816600
2022-03-18,292.8535461425781,293.4091786369837,285.347747793667,287.921155021076,43390600
2022-03-21,291.6156311035156,292.57092766310933,287.4630524796933,291.3524508132056,28351200
2022-03-22,296.39202880859375,297.3083257004259,291.23542689570303,292.2394505433956,27599700
2022-03-23,291.937255859375,295.58295832284585,290.2119035858375,292.93155187121516,25715400
2022-03-24,296.43109130859375,296.5285754184512,290.7968548353262,291.5961828889944,24484500
2022-03-25,296.0216064453125,297.7957157210351,291.742331596693,297.5325354540523,22566500
2022-03-28,302.8645935058594,302.962047847687,296.65521098671854,296.65521098671854,29578200
2022-03-29,307.45587158203125,307.8555356124109,301.25624506537525,305.99369916511864,30393400
2022-03-30,305.9449157714844,307.9822353410379,303.72241507994283,305.84746141716585,28163600
2022-03-31,300.53485107421875,307.19262469552484,300.1254595450532,305.98387553082625,33422100
2022-04-01,301.61688232421875,302.3089688081705,297.83472562662047,301.56812540407276,27110500
2022-04-04,307.02691650390625,307.16337043885454,301.899556524031,302.2699782371281,24289600
2022-04-05,303.0400695800781,306.92943814434017,302.05553077139234,305.3697818354029,23156700
2022-04-06,291.947021484375,299.25788178865815,289.22737312175093,297.4935298817285,40110400
2022-04-07,293.7698974609375,295.99239810286326,288.87650501412816,289.1786849009009,31411200
2022-04-08,289.4808349609375,293.52617184109016,288.808233411817,292.8633276253669,24361900
2022-04-11,278.066162109375,285.2307818696367,277.81270941652224,284.4314837001225,34569300
2022-04-12,274.9468688964844,283.4079652196335,273.4164547942549,281.945792962261,30966700
2022-04-13,280.36663818359375,281.30242005382,274.20601222966815,275.5999723230315,21907200
2022-04-14,272.7730407714844,281.0391969860149,272.27592253221314,280.824743907988,28221600
2022-04-18,273.4457092285156,275.33678781211535,271.32069259266757,271.87632521472943,20778000
2022-04-19,278.10516357421875,278.9532485087538,271.3889341815737,272.3344734724712,22297700
2022-04-20,279.1383972167969,282.3941933852175,278.17337311629467,282.1017411061781,22906700
2022-04-21,273.7283935546875,285.90340510019286,272.9973074218899,281.30243518120113,29454600
2022-04-22,267.1193542480469,276.0581130561113,266.48575226772533,274.57642624284045,29405800
2022-04-25,273.6406555175781,274.02080482203013,263.9415679894354,266.39803633315773,35678900
2022-04-26,263.4054260253906,271.340130999645,263.1909729316017,270.5018332908129,46518400
2022-04-27,276.0776062011719,283.63216251371057,272.11999585469886,274.9858557260027,63477700
2022-04-28,282.32598876953125,283.6419498287943,274.36201031302176,277.99795625122795,33646600
2022-04-29,270.5213317871094,282.5696457327582,269.52706543762076,281.3316542777626,37073900
2022-05-02,277.29608154296875,277.75423001648835,269.25413454359216,270.7065493914021,35151100
2022-05-03,274.6739196777344,276.96466206724233,273.0850211320763,276.7989361292909,25978600
2022-05-04,282.66717529296875,283.54447277162893,269.75131926588415,275.46352508638273,33599300
2022-05-05,270.3556823730469,279.1287167621259,267.4215802413478,278.33914604694667,43260400
2022-05-06,267.8017272949219,272.20772888488153,264.42896194821265,267.8796967243855,37780300
2022-05-09,257.9076232910156,265.4914206158651,256.6794190815071,263.2494355248238,47726000
2022-05-10,262.70367431640625,266.84649663865014,258.38539842355834,264.8384486693536,39336400
2022-05-11,253.9792938232422,264.5166788733009,252.76081701589987,258.97992740025,48975900
2022-05-12,248.91046142578125,253.32622042112627,243.71487425735856,251.1914465609955,51033800
2022-05-13,254.5349884033203,256.4065823245107,248.9105087995154,250.8600721662663,34925100
2022-05-16,254.9053497314453,259.1164127441504,249.32959863535496,253.40417796573698,32550900
2022-05-17,260.09124755859375,261.5631476246742,255.84118408639657,259.39913116704525,28828800
2022-05-18,248.24932861328125,257.55086612903364,246.9693931124063,256.96462907264123,31356000
2022-05-19,247.33090209960938,251.75696064928601,246.09982214872184,248.0734561306582,32692300
2022-05-20,246.7642364501953,252.6070178061885,240.784683327095,251.3368323893592,39199300
2022-05-23,254.6685791015625,255.49907920391797,247.6142629878309,249.62700248301093,33175400
2022-05-24,253.6622314453125,255.33298198997585,247.6826780709298,251.97195059517284,29043900
2022-05-25,256.4956359863281,258.5083603731719,251.22934212125796,252.21617401226834,28547900
2022-05-26,259.798095703125,260.98032015992106,255.43067249294842,256.2513925154789,25002100
2022-05-27,266.9696350097656,267.0673461571398,261.4199877190789,262.31888853076333,26910800
2022-05-31,265.6310729980469,268.4645173068934,262.75853826764757,266.2759307760197,37827700
2022-06-01,266.1684875488281,271.3175402469702,263.8430992924874,268.8846905955963,25292200
2022-06-02,268.2788391113281,268.3472398855621,255.5967272964254,258.3813305679757,44008200
2022-06-03,263.82354736328125,267.1748580929642,262.25050809236035,264.1069007674734,28059000
2022-06-06,262.58270263671875,267.8880873887345,261.08781439672373,265.8167420959057,22400300
2022-06-07,266.2466735839844,266.86222112303204,259.8372147630866,260.5211630991976,22860700
2022-06-08,264.20458984375,266.7351505141469,263.4229304866885,265.4747453002484,17372300
2022-06-09,258.7135314941406,266.45176436523536,258.5571996419541,261.634906575168,26439700
2022-06-10,247.1843719482422,254.60017757455358,246.73492150280825,254.60017757455358,31422800
2022-06-13,236.7005615234375,243.30544117219935,235.98731789041443,239.4851650912723,46135800
2022-06-14,238.87942504882812,240.10073992715505,235.9677996446839,238.2638775793901,28651500
2022-06-15,245.98257446289062,249.4413464461291,240.76512103312788,242.61174847888114,33111700
2022-06-16,239.348388671875,241.74216268049113,237.44314057965514,240.33520565588944,33169200
2022-06-17,241.96688842773438,244.75149220671116,238.42996544684556,239.08458840742492,43084800
2022-06-21,247.91712951660156,248.90394646915755,243.78418966142996,244.516978512664,29928300
2022-06-22,247.3211212158203,251.26841874585492,244.62444876832834,246.10957164458284,25939900
2022-06-23,252.91961669921875,253.41792266280578,247.80965482657095,249.70513771941606,25861400
2022-06-24,261.55682373046875,261.8303970887869,255.71404222828616,255.8019733273249,33923200
2022-06-27,258.811279296875,262.1429998718292,257.238210310739,262.0550687832511,24615100
2022-06-28,250.59425354003906,260.78489654166776,250.43792167575154,257.9221419564602,27295500
2022-06-29,254.2875213623047,255.9582716594945,249.890773174673,251.67877983050323,20069800
2022-06-30,250.93618774414062,253.57423939510866,247.0963815241397,251.15114032175472,31730900
2022-07-01,253.62310791015625,253.80875014835922,248.7671738970016,250.50633991832885,22837700
2022-07-05,256.818115234375,256.9451367607204,248.89422319352843,250.2816351962551,22941000
2022-07-06,260.10089111328125,261.84004172196074,256.37832700247145,257.6973525905551,23824400
2022-07-07,262.24066162109375,262.88551929978155,258.9382222138368,259.0359333440472,20859900
2022-07-08,261.5177001953125,261.9476053921388,257.2479884069412,258.71356617323374,19658800
2022-07-11,258.4400329589844,260.4136672563507,256.1634851110304,259.55385672925706,19455200
2022-07-12,247.84872436523438,259.83715393450507,246.25612518586624,259.7785332128201,35868500
2022-07-13,246.9205322265625,247.73148701005059,242.4163228297024,244.44859236387242,29497400
2022-07-14,248.24932861328125,249.28500115876392,240.29612738205486,244.81988208668008,25102800
2022-07-15,250.82875061035156,254.39498387786978,248.9235024960798,249.85169876625037,29774100
2022-07-18,248.4154510498047,254.8542196346372,247.48725470607403,253.78923661823706,20975000
2022-07-19,253.57424926757812,253.75989149262034,247.85849034611635,251.66898635467277,25012600
2022-07-20,256.2513427734375,258.79168319801533,252.9684633205692,253.93573497770862,22788300
2022-07-21,258.76239013671875,258.81126061612775,251.13161811146432,253.82829056890776,22404700
2022-07-22,254.38523864746094,259.2411881701941,253.1248630644284,259.15325707025653,21881300
2022-07-25,252.89031982421875,255.49906141021802,250.9166858010749,255.01053548017936,21056000
2022-07-26,246.11935424804688,253.91623871980474,243.8428365645717,253.89667859982464,39348000
2022-07-27,262.5729064941406,263.85284204135934,252.9098791339182,255.1668665380829,45994000
2022-07-28,270.06689453125,271.4640714641904,261.72286372035086,263.5597258949392,33459300
2022-07-29,274.2975158691406,275.5286106924797,270.28184723835176,271.3272998322268,32152800
2022-08-01,271.6301574707031,274.82510585209405,269.50994212455083,271.4445152590342,21539600
2022-08-02,268.513427734375,271.5129844181178,266.12941855832804,269.66634189503026,22754200
2022-08-03,275.9878234863281,276.99418564890556,270.26228442614376,270.4088660501321,23518900
2022-08-04,277.1407775878906,277.2873294158462,273.74065591028534,275.33322553041455,18098700
2022-08-05,276.4177551269531,277.14076398755924,272.28481487787076,272.74403046110217,16774600
2022-08-08,273.88720703125,279.3587038597867,272.91015509105625,277.5315916851269,18739200
2022-08-09,275.8217468261719,276.5838461358811,271.23937090713224,273.22281494179157,23405200
2022-08-10,282.5243225097656,283.15940026226946,280.35526616412074,281.5570506992945,24687800
2022-08-11,280.43341064453125,284.52726027253226,279.9351344778462,284.17553591957807,20065900
2022-08-12,285.2112121582031,285.2112121582031,280.35526321914153,281.85993143304614,22619700
2022-08-15,286.73541259765625,287.42911107438584,283.4525028196031,284.32209329350565,18085700
2022-08-16,285.9928283691406,287.2923239805232,283.75540118161075,285.2893498697751,18102900
2022-08-17,285.2389221191406,287.22654620657715,283.4275334962736,283.6918866931279,18253400
2022-08-18,284.1129150390625,285.81658418043264,283.04564174048915,284.13248679589566,17186200
2022-08-19,280.17681884765625,283.21211455626116,279.5991382584274,282.8694145780961,20570000
2022-08-22,271.9521789550781,276.5638529031188,271.4332434991886,276.191780334642,25061100
2022-08-23,270.6695556640625,273.0390235168399,269.65125640109494,270.6695556640625,17527400
2022-08-24,270.03314208984375,271.4430857854894,269.3673137642795,269.6610694645273,18137000
2022-08-25,273.0292053222656,273.195639956881,268.78957434075147,271.54091514615766,16583400
2022-08-26,262.4938049316406,274.48809473855994,262.3861154474646,273.2543867966453,27549300
2022-08-29,259.6935119628906,261.8181979316552,258.342313758695,260.3005650968234,20338500
2022-08-30,257.480712890625,261.47553300826064,255.2189346824592,261.10349030382076,22767100
2022-08-31,256.01202392578125,261.53427789568053,255.87493197122282,259.85021020629233,24791800
2022-09-01,254.96429443359375,255.44408628539085,250.07846736309196,253.46623349507178,23263400
2022-09-02,250.71493530273438,259.21373957862966,249.15812895739882,256.23721883460826,22855400
2022-09-06,247.96360778808594,252.44799078544023,246.6809553860228,250.85204083793536,21328200
2022-09-07,252.7025604248047,253.4271039157159,247.93422281842027,249.38332474051592,24126700
2022-09-08,253.12359619140625,254.99373009299137,249.4714610666313,252.1346994321278,20319900
2022-09-09,258.9395446777344,259.69349050416275,254.8566077082185,255.06221571518003,22084700
2022-09-12,261.08392333984375,261.86724201241935,259.62503526546527,260.2320885613663,18747700
2022-09-13,246.72988891601562,254.96432464482666,246.33822967440065,253.43689095320934,33353300
2022-09-14,246.955078125,248.92311534672746,244.6443409420498,248.23773036455412,23913000
2022-09-15,240.2578582763672,246.15218396913423,238.9262467864511,244.55621930906506,31530900
2022-09-16,239.63124084472656,240.17954887293567,237.00717607223177,239.16124972888457,39791800
2022-09-19,239.4158172607422,240.0228704060289,235.82242778090065,237.40860661356453,26826900
2022-09-20,237.38902282714844,238.4268936780499,234.63768200232818,237.01696522076853,26660300
2022-09-21,233.9620819091797,242.49027328915574,233.9131226363591,239.17103777962444,28625600
2022-09-22,235.94970703125,238.76959382847815,232.61089974845348,232.90462550627097,31061200
2022-09-23,232.95359802246094,236.09659827223658,230.29037477151613,234.53977696593785,34176000
2022-09-26,232.49337768554688,236.40988020268483,231.95485560138613,232.10173340994166,27694200
2022-09-27,231.4751434326172,236.75263111289237,229.60500949244985,234.9706149126639,27018700
